,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.7479238513016822,0.13179400330622526,11.713075,27.316208,17.199727716121192,36.05694975449082
1,0.7744985242939135,0.4522200169649686,11.765396,19.211813,16.919730380261527,27.92743541291152
2,0.7991574815516387,-0.11636318276066482,10.798894,31.295074,16.07743640938437,39.290745568817314
3,0.7894858800914355,0.09750986666565564,10.536325,26.786076,15.9329312593316,37.322478924156485
4,0.8481701604789769,-0.30720856051158485,10.118144,26.020464,14.58593207371232,34.93735999500472
5,0.8996603184539012,-0.2477271171869111,7.196289,32.52744,11.143813729261987,43.26591000691165
6,0.8020432077743848,-0.8102103496007853,10.131917,39.723,15.171649327598445,52.20010847914783
7,0.8799583814835936,-0.031520117452386254,7.8973784,28.598036,12.095446558743733,39.93073155135216
8,0.8101527280316575,-0.12100891865692143,9.364479,31.984291,15.131948810625408,40.13795408524617
9,0.7520102863573109,0.2030381879823916,13.05369,21.509676,18.56627065117886,29.360007196744384
