,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.5832911131262877,0.07387404320684532,17.412299912473763,29.875444667590415,22.11424338030493,37.240253233872345
1,0.37725439280002626,0.35082272165259487,23.785965671645197,25.321440730917892,28.117329509872278,30.402523510384654
2,0.6190277458788027,0.19989315902592297,17.72216395165902,27.75003294519639,22.142958442508935,33.26300717407222
3,0.39851573423753905,0.16484668446034623,22.32062150644416,29.825174127167898,26.931913280901398,35.903133789185
4,0.46955732527203076,0.15507998871465378,23.53773467490693,24.054548668118574,27.26307562215133,28.0882984486032
5,0.7078644951922703,0.07826987863053647,15.311953755341884,29.284979867626806,19.014707889454094,37.186724377542106
6,0.7461285692134549,-1.0147387415685523,13.444388406690933,45.00555279851323,17.181239736830257,55.07014897677044
7,0.7590142243819579,-0.009625005309373602,13.575446406140452,29.50648574056913,17.13766627271751,39.50467221484818
8,0.6850747114282095,-0.31050961495308926,15.130089057789515,35.58285885486435,19.489309453604328,43.39810847369886
9,0.5046516308227089,0.3765335964412919,21.939100545740015,22.828248029247657,26.239962599155888,25.968324654461092
