,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.9965365143751302,0.8180774968234552,1.4500674,10.028606,2.1286469942073247,15.776257792213364
1,0.9985590271808864,0.7732694571032552,0.90856147,11.073713,1.3635131101630005,17.892410978843895
2,0.9989064097086386,0.8803828220098737,0.86956877,8.522187,1.2220270011617287,12.188911767341775
3,0.9947896261269754,0.8676338593849262,1.7340093,8.636982,2.5516819835890128,13.81389223419614
4,0.9985880504798884,0.8359826994278539,0.94894207,8.28171,1.3659366853528685,14.844889168315886
5,0.9956565370632178,0.8287411309226932,1.7431396,9.542304,2.4556552998800454,13.752818121897217
6,0.9909474453947038,0.8321647249297967,2.1127524,9.200344,3.5160519037305424,14.43147674996747
7,0.9965076073068229,0.8365599465119996,1.5460263,9.804489,2.119153424708796,15.276525876878274
8,0.9980719199001067,0.8680886162726152,1.1238549,7.948522,1.6122572964833914,12.926928610635777
9,0.9972601484154051,0.822622642428302,1.2438496,10.946342,1.812686578273472,16.478168817891905
