,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.8377563455327304,0.6309250596289343,11.600651582329188,16.607116981530282,14.569035742130385,22.4707755669083
1,0.8523722824687072,0.6010857708298916,10.954226523331046,17.774126328263595,13.801153164050547,23.7330535294737
2,0.7694245300355136,0.748716746526789,13.546781836033052,14.025039112891555,17.744347190566128,17.666476149149638
3,0.7713952042602567,0.720239726556577,13.27628920007696,15.122597966838349,16.901870925296343,20.082632184548064
4,0.7689599972461327,0.6901822315751374,14.13311968624627,15.70395831896825,17.472883293044617,20.402589193144255
5,0.7959761296467169,0.6136472471369899,13.259973188773424,16.921643427621085,16.830221625864212,20.656520611890013
6,0.8398581387819373,0.6884962148526268,11.644834423081486,15.939928568523232,14.788432274623048,19.660783122586583
7,0.7612412095330827,0.7231350757922133,13.960244248994437,15.500239491768255,17.52187384507994,19.88288120707695
8,0.7767024157027167,0.686015982026787,13.666976385659442,15.699973254284913,17.350573197373368,19.94380362016226
9,0.8050960376999626,0.608571098692062,8.822561960782679,17.32568566247905,15.28866390095605,24.478584554793954
