,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.7832786139609234,0.17521435161981525,11.26624344852724,23.2184714677709,15.94801327510419,35.143753572975136
1,0.8409019369897478,0.5288923092055873,10.682096660401053,16.584532084949636,14.211868494266808,25.89930288675927
2,0.900541050144723,0.4253755381224693,8.556223819785599,20.413836203325555,11.313862748621611,28.188993706162194
3,0.8530645830317987,-0.1804929349481572,8.502849600904868,28.248980096404445,13.311233959646415,42.685556596619996
4,0.9513692588964534,0.20505834119217636,5.595496533884556,18.905974119107874,8.25488569653748,27.24490270359565
5,0.8494828781204548,0.13210745372932742,9.999599624443203,27.16274210960143,13.648673333695605,36.08436059137489
6,0.7833012759471952,-0.19550634649610044,11.781411275646072,30.691932479947848,15.873611960155733,42.42118788423321
7,0.8430149729529336,0.17761090612574804,10.30594539835547,25.358914729772312,13.832003594417243,35.65390350003603
8,0.8354030601763123,0.13048118563694788,9.689293055414888,24.155786523583494,14.089758902938499,35.350062580564504
9,0.8815911183047899,0.2310642280698052,9.612838845054243,20.332403723985642,12.829212025000757,28.8391487304293
