,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.8053480161254111,-0.4409024541307869,11.123260723880309,38.009147989198645,15.114198473569598,46.45098073317178
1,0.7727359899484476,0.09594372584446598,13.009144002971086,26.354594749675638,16.985724151036308,35.877792174846874
2,0.9579830381401273,0.25177858511216755,5.034076080474277,21.791193427753793,7.353621872599629,32.16640936139166
3,0.8929030430188003,-0.17532065014216314,8.108221587173375,31.491640724679367,11.364324793175642,42.59194137142328
4,0.9349664813912848,-0.033500042383955764,6.893344299726347,19.335553900148916,9.546061897363437,31.065109038541014
5,0.9669420782201177,-0.08877432064949309,4.204245941077647,30.88912112687185,6.396394787743532,40.4161526727612
6,0.7768258834485705,-0.022044524792761422,12.211738181628508,32.3152662335677,16.109033867488087,39.22308874406431
7,0.9431818221814408,-0.1004361915867964,5.8749722240219615,32.16737505110972,8.321461876253293,41.24305678781453
8,0.9697933734835621,-0.4570260448335106,3.793024435171731,35.60104823374555,6.035924466543023,45.759824766022284
9,0.9644615439777656,-0.09485509393659153,4.608154687570411,23.013811150386736,7.02841053179813,34.41246049090776
