,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.9299006719627878,-0.5094064601964639,6.279505675983356,38.13494727319138,9.070111609379856,47.54235597379793
1,0.727433163904929,0.23297155001909686,14.957028270035392,26.93754142883193,18.6018115608178,33.04712734314176
2,0.9312383354344942,-0.45069617481529867,6.5070347645649145,32.804593760001744,9.407238655275732,44.789452176210446
3,0.9470241448030353,0.06724366972156592,5.6886058585514405,29.035002454208538,7.992710078780229,37.943147595985984
4,0.7581654579799376,-0.31774259374005065,15.361297431620804,28.08203443929835,18.40834675165316,35.07784663189447
5,0.7732295515481564,-0.023711753951786152,12.761313289431365,32.55328770483071,16.752927779850985,39.18996536780322
6,0.8495528046172977,-0.28428064591653635,9.065857889599627,33.984992508315294,13.226338412569383,43.96801421399189
7,0.7291195637614551,-0.06086208650644287,13.860408373951518,33.198496187992205,18.169576179065142,40.49467128244625
8,0.9542913116298196,-0.29586134694561617,5.334763610777643,32.99374929517255,7.424924861525624,43.15488495046798
9,0.9492387825280385,-0.051134351682267765,6.0894142543959076,26.202424408690565,8.399895009286034,33.71836587093035
