,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.9441903033260249,-0.20164631914888065,5.632648640222679,33.2548205617697,8.093018530291364,42.4195373468557
1,0.7042018936894501,0.2073846336609666,15.195603757935588,26.039292316988337,19.37833363138934,33.593806892596554
2,0.9425727511262193,0.16095530607554698,6.3568029125178835,26.89215286914049,8.597020787827939,34.06277809292227
3,0.9050152381773701,0.1718637241701897,7.8021855297526965,28.03989215614586,10.702421248910623,35.75198480932848
4,0.9547703483945755,-0.19441904216427708,5.712049623500252,23.630653810897957,7.960992986299829,33.396118409349846
5,0.9665883726557987,-0.5791377696699775,4.389705824179495,39.37597198535439,6.430523079574413,48.67388877410056
6,0.9359629775220716,0.0002476450004621489,5.966686053707151,28.20857952246128,8.62905322201935,38.79297624233353
7,0.9553230655835556,-0.19292730488902765,5.240718317034671,32.29095723527842,7.379002540300612,42.941321268492665
8,0.9626399419169973,-0.05649213312046086,4.734399812848893,30.76145645371728,6.712687888825823,38.96582080391284
9,0.9561787744318366,0.28126700146918016,5.928231278820074,22.157872662793462,7.804590171788018,27.88182496422792
