Ligand_name,Ligand_No,L_mordred_PC_0,L_mordred_PC_1,L_mordred_PC_2,L_mordred_PC_3,L_mordred_PC_4,L_mordred_PC_5,L_mordred_PC_6,Substrate_name,Substrate_No,S_mordred_PC_0,S_mordred_PC_1,S_mordred_PC_2,S_mordred_PC_3,Yield
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,93
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,95
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,91
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,88
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,80
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,86
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,93
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,15
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,95
dppf,L11,-7.223837503973148,5.660627700134109,-12.850149139198054,-9.47529825314789,13.627167032974615,12.064440410208524,-10.943922130421818,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,18
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,85
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,57
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,31
triphenylphosphine,L12,14.747217841437937,2.9348245128802226,-8.979579813406428,0.017682790712205687,3.9395515693669285,-3.1229571085032877,2.180195524634178,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,96
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,46
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,88
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,58
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,26
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,93
triphenylphosphine,L12,14.747217841437939,2.9348245128802235,-8.979579813406424,0.01768279071220677,3.9395515693669285,-3.1229571085032877,2.180195524634178,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,4
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,84
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,54
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,34
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,96
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,48
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,88
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,53
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,22
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,98
tri(p-tolyl)phosphine,L13,7.251363692656275,1.2954991848798763,-0.6221850008128399,1.0266674944339085,-1.6992149273613428,-8.03895204673693,4.240478812431597,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,3
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,92
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,68
tri(m-tolyl)phosphine,L14,7.534835189559949,-2.3697512208114277,1.3046047981373308,5.887956433339853,5.411031965140536,-5.7070090543769,9.487856845358186,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,45
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,94
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,55
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,89
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,58
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,34
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,95
tri(m-tolyl)phosphine,L14,7.5348351895599475,-2.369751220811427,1.3046047981373303,5.887956433339854,5.411031965140536,-5.7070090543769,9.487856845358186,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,6
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,4
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,2
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,0
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,0
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,0
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,14
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,1
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,2
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,7
tri(o-tolyl)phosphine ,L15,7.0695492333283925,0.08110335165879089,-8.227964807623247,6.248385709421943,-0.7556686116838964,-0.790233501140973,9.13732837237564,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,0
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,97
"tris(3,5-dimethylphenyl)phosphine",L16,1.817193704593993,-7.391447815429371,11.168095577995194,7.902211999536711,11.233583538785432,-4.828226252239132,13.589460713914146,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,76
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,58
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,94
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,73
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,87
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,63
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,42
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,91
"tris(3,5-dimethylphenyl)phosphine",L16,1.8171937045939939,-7.391447815429369,11.168095577995196,7.902211999536712,11.233583538785432,-4.828226252239132,13.589460713914146,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,9
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,82
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,64
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,33
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,98
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,56
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,85
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,49
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,24
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,99
tris(4-methoxyphenyl)phosphine,L17,4.125115812738504,9.833218443411784,5.37543155511746,6.193081413364647,-2.6384000201000988,-6.408215034321299,-4.937918010349323,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,2
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314201,5.701478857740262,2.6137178173538653,17.308660356966413,-0.7803891924807105,-4.74756763799823,-3.466434599434845,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,18
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,11
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,12
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,24
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,15
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,90
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,5
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,5
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,78
tris(o-methoxyphenyl)phosphine,L18,-0.3698805084314217,5.701478857740263,2.613717817353865,17.30866035696641,-0.7803891924807105,-4.74756763799823,-3.466434599434845,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,0
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,8
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,6
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,5
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,6
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,6
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,63
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,2
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,3
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681827,11.054073609907842,31.935617816728097,-2.513422707864887,-2.5557019849657325,-13.143970657077677,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,45
"tris(2,6-dimethoxyphenyl)phosphine",L19,-13.973826293450545,4.233415484681826,11.054073609907844,31.9356178167281,-2.513422707864887,-2.5557019849657325,-13.143970657077677,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,0
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,99
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,76
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,42
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,"4,4'-difluorobenzophenone",1d,-13.293241927230397,16.73835781202466,-10.608398932192001,-6.540067438473052,95
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,acetophenone,1e,27.902825035766863,-15.637520635278316,-11.516570043788816,2.542203207784653,48
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,"2,2,2-trifluoroacetophenone",1f,30.803234717728838,37.10484978457752,14.031181409764837,3.215412708452782,92
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,cyclohexyl_phenyl_ketone,1g,-7.659585934412124,-8.849565007430186,11.774728090563023,-2.8858797161316585,52
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,alpha-tetralone,1h,14.860634640253656,-12.871061944517157,-6.218081388223767,3.085786507010852,20
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,beta-tetralone,1i,13.963436549482278,-13.284601026863978,-8.718719772165839,1.6204668850602153,92
tris(4-fluorophenyl)phosphine,L20,8.824364434283227,21.15005215292307,2.885941103339273,-2.0107631155062156,-2.4058293752827726,-4.120961235396052,-0.7213451920113554,dicyclohexyl_ketone,1j,-14.929179705109274,-17.054152359078774,26.18633408343153,6.3781734028731,2
tris(p-trifluoromethylphenyl)phosphine,L21,-6.511186173709787,41.99297867234799,21.2571369629822,-15.552528860094464,-15.239410373302366,2.893742453020205,4.821691909018149,benzophenone,1a,-2.9527000640217924,-1.6961217281303163,0.5224716890894228,-12.49165420330552,95
tris(p-trifluoromethylphenyl)phosphine,L21,-6.511186173709787,41.99297867234799,21.2571369629822,-15.552528860094464,-15.239410373302366,2.893742453020205,4.821691909018149,"4,4'-dimethylbenzophenone",1b,-17.955509511119054,3.3840298582778474,-2.3530617801951355,-10.414886088004545,48
tris(p-trifluoromethylphenyl)phosphine,L21,-6.511186173709787,41.99297867234799,21.2571369629822,-15.552528860094464,-15.239410373302366,2.893742453020205,4.821691909018149,"4,4'-dimethoxybenzophenone",1c,-30.73991380133899,12.165785246418698,-13.099883356283248,15.49044473473317,21
