,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.8051188254143375,0.6858013153891218,12.982941091390945,16.51713949839473,15.967314997951444,20.73303898280335
1,0.8155147425700559,0.6347267732702748,12.25114915776137,17.86822109951508,15.428093292990642,22.71029499098846
2,0.7877637358179489,0.7329501314128386,13.517757295341596,15.184099904397405,17.024065102259012,18.21228100088044
3,0.7829595284041427,0.7421192059943231,13.262177215744575,14.488017518430704,16.468819685345228,19.281335505445064
4,0.7926969796219292,0.7198133101061408,13.41279650995362,14.886117700353033,16.55098330003563,19.40241880397081
5,0.8146987477906945,0.6041382376621331,12.866075530326894,17.80450618979203,16.039414878134853,20.909177146496308
6,0.7975889169185533,0.7047284367866304,13.532891291237094,15.385093233463774,16.62596436361985,19.141675962575736
7,0.7884848406032595,0.7123723657102694,13.467399370359374,15.96476299921475,16.49193496643485,20.26565537284298
8,0.7937810701669954,0.6996394172574025,13.609721978146267,15.415862301662985,16.673857241008342,19.506335379878596
9,0.7931225415688233,0.7059678958453295,12.140431476383652,16.88987282798038,15.751277593387583,21.215693527417894
