,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.32354003978083523,-0.2023313322514153,20.135887720042206,33.12098875913205,28.175832159368007,42.43162651086141
1,0.29581793526289313,0.1351118932211165,21.89945274718548,26.0339985954205,29.899313293819688,35.09198541047554
2,0.5328165639069793,-0.11137084976214306,20.297306540791276,32.994990168040566,24.520690148263558,39.20279380844306
3,0.5332229614404193,0.15007082365626723,15.178620873653719,26.821177276065868,23.725196277009314,36.2193474565323
4,0.5975596014662081,0.01947468451260559,19.660265922294958,24.45308669493626,23.746871668721358,30.25847515307917
5,0.7237167771272455,0.019241952692910624,14.249043527321586,29.350426798879894,18.491610777601043,38.3589733393009
6,0.5249978385322761,-0.23010135042696045,19.394717056275194,35.710503148152846,23.501488801406865,43.030592910145145
7,0.5367732327924708,-0.5470810977478291,20.128155457731484,39.79420457656679,23.76034818152756,48.90181220575634
8,0.7720863519219948,-1.7367795361282088,9.467967047692254,48.48134524885791,16.579745116933353,62.71488093539153
9,0.4731908907977509,0.3893121079691094,21.647605899105958,21.567472587205074,27.06041675610752,25.70082466703327
