,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.9722533944200733,0.2526159057868955,3.7753233100629346,23.196196496569296,5.7063792796818165,33.45411325159754
1,0.9740516295814636,0.5612239499936236,3.856971544954229,16.88310623178715,5.7394962778072385,24.994786684974557
2,0.9622325992546674,0.4008966238357935,4.835818657251217,21.678444355981682,6.971841729654732,28.78315531287863
3,0.9684089183142129,0.1458001061972497,4.217347206781524,25.536874045832604,6.17216205226267,36.31023077864865
4,0.9756952979234197,-0.15565287063457256,4.037986919111094,23.650212234126197,5.835804990019862,32.84969443516543
5,0.9829390856540487,-0.1640883546123073,2.9941913855641973,30.879255912679977,4.595138842366743,41.7906385528562
6,0.8416562712328338,0.026035956622717404,10.192749994508818,30.135149487463874,13.569005431414489,38.289380919649005
7,0.9747578869139931,0.019606091164366624,3.6823323985736187,26.951528610821086,5.546497621438857,38.9285937588648
8,0.9858714324409303,0.14454541555862044,2.7710940746312462,25.42628623107225,4.128019591437287,35.06300827664483
9,0.9866215138494712,0.3900093315052079,3.1028757864856633,16.913087351649704,4.312323465385475,25.686149136690712
