,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.9508176816279658,0.6801872332491685,5.534345127418051,13.211719089105168,8.021423520672665,20.91744719324724
1,0.9427995889776745,0.7122343687377729,6.1104886544450245,13.49492449927013,8.590748358832682,20.157344429363068
2,0.9113765651275493,0.781366745765134,7.644487992089601,11.93182274878056,11.000888537582796,16.47882598821255
3,0.9290518324975289,0.7839121662648564,6.569000831315198,12.63806359398101,9.415918779556959,17.649921175262737
4,0.9379411110209585,0.7800305542384189,6.453355466598893,12.140443107423334,9.055719956891796,17.19148151723218
5,0.9272485631248164,0.7285196638992133,7.136627507034038,12.042530259499545,10.050094181034117,17.315472791496912
6,0.9173904614556743,0.8209357756921345,7.504374823228806,10.905639603086914,10.6214742121716,14.906427126509318
7,0.9305151467795538,0.7932734242563657,6.829310911846497,12.144977188052803,9.452483682255687,17.180804808978962
8,0.9356275042134785,0.759038876537091,6.723242854399098,12.114876306117988,9.315839298082137,17.471400027971278
9,0.9378116019115927,0.7422226670250797,5.811856724180847,13.669442613128462,8.636024869387182,19.864709587483112
