,r2_train,r2_test,mae_train,mae_test,rmse_train,rmse_test
0,0.8956163611097772,0.6689209840340161,8.716256226014202,15.707476777488205,11.6859268926796,21.282694490326136
1,0.8894783848570821,0.6728556131412775,8.975436320294921,14.793458415939224,11.941394183446404,21.492334512948307
2,0.8570260717473679,0.7455314724268276,10.464847861173418,13.954865744709053,13.972750362753054,17.778093937673194
3,0.8880119515263645,0.6783089854611951,8.782272494009684,16.002587638928937,11.829814936269257,21.53510915823971
4,0.8879069776616552,0.73035961139529,8.984507314031353,14.60955136652203,12.170551968655467,19.03376033584483
5,0.9033620576921279,0.6017736708151151,8.943632510172632,16.510451423400305,11.583056666571588,20.971531661161013
6,0.8827965976568064,0.7544869810983614,9.558758476330965,13.740419262535685,12.651435639970224,17.454459774331802
7,0.8810350800207165,0.7247845506666832,9.314842732742408,15.129289237877565,12.368308878042148,19.82356472507468
8,0.8817646889019741,0.6817448065636856,9.454483222478753,14.972513547902922,12.625407768930033,20.078994812041877
9,0.8470318516614972,0.752625227441822,10.216480634685832,14.918955511707424,13.544397912262932,19.459763649014146
